Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Columbia_300A_SW48_000053_2_p08,Columbia_300A_SW48_000054_3_p08,Columbia_300A_SW48_000055_2_p08,Columbia_300A_SW48_000056_2_p08,Columbia_300A_SW48_000057_2_p08,Columbia_300A_SW48_000058_2_p08,Columbia_300A_SW48_000060_2_p08,Columbia_300A_SW48_000061_2_p08,Columbia_300A_SW48_000062_2_p08,Columbia_300A_SW48_000063_2_p08,Columbia_300A_SW48_000064_2_p08,Columbia_300A_SW48_000065_2_p08,Columbia_300A_SW48_000066_2_p08,Columbia_300A_SW48_000067_2_p08,Columbia_300A_SW48_000051_2_p08,Columbia_300A_SW48_000052_2_p08
501.176638240621,26,30,10,0,0,0,0,0,CHO,Lignin,502.183914707501,-0.0348945892120101,-1,9049443,9094965,9074394,10531107,9682479,8709147,8096032.5,8022310,10189014,6214748,7708754,9134698,8639939,8185658.5,8049477,8888585
501.189802831933,0,0,0,0,0,0,0,0,,None,502.197079298813,0,-1,11246951,11476794,12451551,12540199,12756530,12510240,9453860,12284203,13736154,10118240,10010710,12685935,12314055,11007807,11719497,11569420
501.197881035266,23,34,12,0,0,0,0,0,CHO,Lignin,502.205157502146,-0.260741140648491,-1,4399465.5,4028221.5,4999905.5,5037354,5486131.5,4941859.5,4197670.5,4542765,5127388,2758754,0,5324402,5355978,4065089.8,4598603.5,3696910.8
501.198164220445,0,0,0,0,0,0,0,0,,None,502.205440687325,0,-1,0,0,0,0,0,0,0,0,0,0,4494937,0,0,0,0,0
501.207460020449,0,0,0,0,0,0,0,0,,None,502.214736487329,0,-1,2823020.5,0,3040484.5,3260205,3271734,3496999,3064105,2583344.5,2873567.3,2133092.8,2739292,2411126,3197901,2400581,3211086.5,0
501.207818305734,0,0,0,0,0,0,0,0,,None,502.215094772614,0,-1,0,2186561.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2356497.8
501.213112363462,27,34,9,0,0,0,0,0,CHO,Lignin,502.220388830342,-0.211341563263278,-1,5173614.5,5814083,5265126.5,6294831,6083127,5293097,5837098.5,5022002.5,6959329,5129318.5,5011550,6208120.5,5853647,5260103,4693840,5832979
501.22621383054,0,0,0,0,0,0,0,0,,None,502.23349029742,0,-1,4652402.5,4607816.5,4840170.5,5772595.5,5075514,5589038,4358446.5,4844855,5243109,5148778.5,3685986,4632189.5,5608915.5,4195147.5,5002068,5058839
501.234022246978,24,38,11,0,0,0,0,0,CHO,Protein,502.241298713858,0.225686423661433,-1,0,0,0,0,0,2363441,0,0,1784039.4,0,0,0,0,0,0,0
501.234408841691,0,0,0,0,0,0,0,0,,None,502.241685308571,0,-1,0,1724235.5,0,0,1828924,0,0,2169145.8,0,0,0,0,1929174.4,0,0,0
501.248891545021,0,0,0,0,0,0,0,0,,None,502.256168011901,0,-1,0,0,0,0,0,0,0,0,0,0,2404457,0,0,0,0,0
501.249614749331,28,38,8,0,0,0,0,0,CHO,Lignin,502.256891216211,-0.444034944610104,-1,2177401.8,1849169.4,2959602.3,2659643.3,3306047.5,2043447,1747253.1,2382654.8,3178732.3,2663537,0,2914439.3,2562523.5,2530131.5,2269531.5,2895133.8
501.262463380706,25,43,8,0,0,0,1,0,CHOP,Protein,502.269739847586,-0.36828913104741,-1,0,0,0,0,0,0,0,1801539.1,0,0,0,0,0,0,0,0
502.062249707904,35,9,2,3,0,0,0,0,CHON,ConHC,503.069526174784,-0.098646571941856,-1,0,0,0,0,0,0,0,0,0,0,2495851.8,0,0,0,0,0
502.062854092976,22,17,13,1,0,0,0,0,CHON,ConHC,503.070130559856,-0.280123282350946,-1,0,2464400,2068479,1824849.1,0,2234733,1911325.3,0,2714089.8,0,0,0,3234546.5,2373739.8,2219094.5,2086664.6
502.063122561408,22,17,13,1,0,0,0,0,CHON,ConHC,503.070399028288,-0.813782900022477,-1,0,0,0,0,0,0,0,1960020,0,0,0,0,0,0,0,0
502.063421588404,25,18,5,3,0,1,1,0,CHONSP,ConHC,503.070698055284,-0.437615199797748,-1,1875581.9,0,0,0,0,0,0,0,0,0,0,2321363.3,0,0,0,0
502.070126662172,0,0,0,0,0,0,0,0,,None,503.077403129052,0,-1,1806464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.070961241254,22,18,13,0,1,0,0,0,CHO,ConHC,503.078237708134,-0.282670216441673,-1,0,0,0,2037843.9,0,2398576,1850911.6,0,1817836.4,0,1696878.6,1845974.4,2556661.3,0,2171481,0
502.071218472178,22,18,13,0,1,0,0,0,CHO,ConHC,503.078494939058,-0.793983765152971,-1,0,0,0,0,0,0,0,1805910.8,0,0,0,0,0,0,0,0
502.083781881237,19,23,13,0,1,0,1,0,CHOP,Tannin,503.091058348117,-0.151413379348737,-1,0,0,2875398,1888856.4,0,2093429.1,2155043.3,0,0,0,2255730.5,2011099.8,1792761.8,0,0,1958414.8
502.084198085174,19,21,15,1,0,0,0,0,CHON,Tannin,503.091474552054,-0.706712937101867,-1,0,0,0,0,0,0,0,1986139.3,2098672.8,0,0,0,0,1943155.1,0,0
502.092029049978,19,22,15,0,1,0,0,0,CHO,Tannin,503.099305516858,-0.160289146743777,-1,2087047.3,2627227.5,3108360.8,3058779.3,2478334.8,2960760.3,2454053.8,2810974,2183155,0,2580853.3,3142623.3,2511612.8,1941109.9,2389087.8,2386449
502.099150025565,23,21,12,1,0,0,0,0,CHON,Lignin,503.106426492445,-0.102061794683353,-1,2602121.5,2324126.5,2293259,1992541.6,0,2237307,2731559.8,2433632.3,2794485.3,2062697.9,0,2288354,2948351.3,2972792.5,1879137.8,2508819.3
502.099652235478,26,22,4,3,0,1,1,0,CHONSP,Lignin,503.106928702358,-0.129777894241458,-1,0,0,0,0,1844224.6,0,0,0,0,0,0,0,0,0,0,0
502.100167202353,0,0,0,0,0,0,0,0,,None,503.107443669233,0,-1,0,0,0,0,0,0,0,0,0,0,2100088,0,0,0,0,0
502.107307380305,23,22,12,0,1,0,0,0,CHO,Lignin,503.114583847185,-0.204402711398038,-1,2719372,0,1766669.9,2269792.5,2784514.5,0,0,2075235.1,2422775.8,0,2344058,0,2295041.8,0,0,2208789.5
502.107626409642,26,21,6,3,0,1,0,0,CHONS,Lignin,503.114902876522,0.40395499502338,-1,0,2033313.6,0,0,0,2631550.3,0,0,0,0,0,2725349.5,0,1985659.3,0,0
502.120247680981,20,27,12,0,1,0,1,0,CHOP,Lignin,503.127524147861,-0.310991058665704,-1,0,0,4138002,3620452.8,3627781.3,3083651,3643949.8,4010599.8,4952571.5,2555760,4175230.3,3733482.8,3770118.3,3261567.8,3306600.3,3913241.3
502.120579599419,0,0,0,0,0,0,0,0,,None,503.127856066299,0,-1,3670672.3,3915943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.128211410323,20,26,14,0,1,0,0,0,CHO,Tannin,503.135487877203,0.243482323082937,-1,2743442.8,3002538,3213332.8,3237479.5,3337991.3,3223430,3092016,3318378.3,3159550.3,0,3040640.8,3409902.3,2374409,2147458.3,2970730.8,2540059.8
502.13500193475,16,29,13,3,0,1,0,0,CHONS,Carb,503.14227840163,-0.337236279674731,-1,0,0,0,0,0,0,0,0,0,0,1863298.9,0,0,1699204.8,0,0
502.135580500631,24,25,11,1,0,0,0,0,CHON,Lignin,503.142856967511,-0.191430147751023,-1,0,2484908.8,2147351.3,1799786.1,0,2676105,2508850.3,0,0,1868404.6,0,2458097,2333963.5,0,2415213,2283037.8
502.135963542983,24,25,11,1,0,0,0,0,CHON,Lignin,503.143240009863,-0.952728814618168,-1,0,0,0,0,0,0,0,0,1971968.8,0,0,0,0,0,0,0
502.142771920544,0,0,0,0,0,0,0,0,,None,503.150048387424,0,-1,0,2270127.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.143679836818,24,26,11,0,1,0,0,0,CHO,Lignin,503.150956303698,-0.178451808208084,-1,0,0,2711066,3190893,2753290.5,2916236,2803764.5,2110575.5,3266051,1932662.9,2703749.8,2974196.5,2619662.3,2434695.8,0,2226720
502.143936700338,0,0,0,0,0,0,0,0,,None,503.151213167218,0,-1,2410392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.156606557158,21,31,11,0,1,0,1,0,CHOP,Lignin,503.163883024038,-0.258043238400371,-1,4249244,3796149.3,4686878,0,4796173.5,4470161,4071992.3,4262516,5487111,3905914.8,2923913.8,4666362,4086546.8,4670604,4206707.5,4709924
502.156899357157,21,31,11,0,1,0,1,0,CHOP,Lignin,503.164175824037,-0.83996050849189,-1,0,0,0,4198001.5,0,0,0,0,0,0,0,0,0,0,0,0
502.164612761402,21,30,13,0,1,0,0,0,CHO,Lignin,503.171889228282,0.211974914929033,-1,0,1970616.4,1886240.8,2632308.3,1986319.4,2083732,2551866.5,2856566.8,0,0,2301580.5,2538493,2023189.6,2329231,1999477.9,2205734
502.164953183999,21,30,13,0,1,0,0,0,CHO,Lignin,503.172229650879,-0.46457806213945,-1,0,0,0,0,0,0,0,0,2046473.9,0,0,0,0,0,0,0
502.171397201333,17,33,12,3,0,1,0,0,CHONS,Carb,503.178673668213,-0.356609137242421,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717800.1
502.171819104061,25,29,10,1,0,0,0,0,CHON,Lignin,503.179095570941,0.100533109455844,-1,1690016.9,0,0,0,0,0,0,0,2123276,0,0,0,1824536,0,0,0
502.17989615706,25,30,10,0,1,0,0,0,CHO,Lignin,503.18717262394,0.157789911869266,-1,2965667.5,2224830.3,2382117.8,2633593.5,3240722.8,2603929.8,2108223,0,0,0,0,2441219.5,2797338.8,0,2797690.8,2484266.8
502.180188247418,25,30,10,0,1,0,0,0,CHO,Lignin,503.187464714298,-0.422690373892796,-1,0,0,0,0,0,0,0,2432124.3,3347982.5,0,2471313.5,0,0,2074772.4,0,0
502.192695968547,0,0,0,0,0,0,0,0,,None,503.199972435427,0,-1,0,0,0,0,0,0,0,0,0,0,3019157.5,0,0,0,0,0
502.193136028589,22,33,12,1,0,0,0,0,CHON,Protein,503.200412495469,-0.272189302482871,-1,2501543.8,0,3138602.3,3277950,3956501.8,3039135,3407426.8,2948736.5,3105810.8,3383685.5,0,3282952.8,3174175.5,3141784.8,3353726.8,3637806.5
502.193404296413,22,33,12,1,0,0,0,0,CHON,Protein,503.200680763293,-0.805312092777319,-1,0,3261123.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.200949004146,27,38,2,1,0,2,1,0,CHONSP,UnsatHC,503.208225471026,-0.135355151987276,-1,0,0,0,0,1714455.6,0,0,0,0,0,0,0,0,0,0,0
502.215990183246,0,0,0,0,0,0,0,0,,None,503.223266650126,0,-1,0,0,0,0,0,0,0,1996936.5,0,0,0,1898514.4,0,0,0,0
502.216455522942,26,34,9,0,1,0,0,0,CHO,Lignin,503.223731989822,-0.187713169476032,-1,0,0,2015794.1,0,1921819.1,0,1935945.4,0,0,2093452.4,0,0,0,0,1965702,1871413.3
502.216715582702,26,34,9,0,1,0,0,0,CHO,Lignin,503.223992049582,-0.704500356100416,-1,0,0,0,2255494.3,0,0,0,0,0,0,0,0,0,0,0,0
502.217113194794,18,38,11,3,0,0,1,0,CHONP,AminoSugar,503.224389661674,0.0117776994598113,-1,1680047.5,0,0,0,0,0,0,0,0,0,2134941.3,0,0,0,0,0
502.229369830167,23,37,11,1,0,0,0,0,CHON,Protein,503.236646297047,0.0292883138027401,-1,0,0,0,0,1899294.1,0,1709901.1,0,0,0,0,0,0,0,0,1724473
502.632419665632,0,0,0,0,0,0,0,0,,None,503.639696132512,0,-1,1684277.9,0,0,0,2683257.5,0,4380353,0,2619036.5,15060487,0,0,5417910.5,0,5715206.5,2243246.5
503.010243597257,21,12,15,0,0,0,0,0,CHO,ConHC,504.017520064137,0.197716465797309,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2159797.8,0,0
503.046902852858,22,16,14,0,0,0,0,0,CHO,ConHC,504.054179319738,-0.345392907162297,-1,6453180.5,7107098,7645512.5,7150504,6367192,8728295,7410488.5,5956518.5,6826783,3802754.3,7370407.5,7331182,6776901,7436738.5,5888390,5899048
503.059936925831,0,0,0,0,0,0,0,0,,None,504.067213392711,0,-1,1895872.8,0,2824524.8,2490284.5,2747866.8,2403563.8,0,2304427.3,2728739,0,0,2111347.5,2605129.3,3136967,0,2512683.5
503.060291244316,20,25,9,0,0,2,1,0,CHOSP,Lignin,504.067567711196,0.382052359494026,-1,0,2483743.5,0,0,0,0,2425660.3,0,0,0,1886891.8,0,0,0,2026378.1,0
503.068071846931,19,20,16,0,0,0,0,0,CHO,Tannin,504.075348313811,-0.423980683279745,-1,3762115.5,5111331,5862735.5,5425071.5,4797404.5,5459695,4238142.5,4290478,3879717.8,2108552.5,5409454.5,5568887,4410444,4540874,3815820.5,4249390
503.078344904584,0,0,0,0,0,0,0,0,,None,504.085621371464,0,-1,0,0,0,0,0,1879282.9,0,0,0,0,0,0,0,0,0,0
503.083273600698,23,20,13,0,0,0,0,0,CHO,Lignin,504.090550067578,-0.316090586399946,-1,10932169,12159529,13349204,13609909,12072928,13055733,11170627,10480563,11156266,8009357,12489395,13755773,11327569,10858959,10397073,10474290
503.096360786708,0,0,0,0,0,0,0,0,,None,504.103637253588,0,-1,0,8495662,8071513,7533497,7258083,6645498,5615430.5,6898616,7869230.5,4288145,6447799.5,6125955,5997654,8913364,7642517,8000310.5
503.096648275284,21,29,8,0,0,2,1,0,CHOSP,Lignin,504.103924742164,0.438511832939515,-1,4733901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.104387282958,20,24,15,0,0,0,0,0,CHO,Tannin,504.111663749838,-0.284952617735308,-1,6511567.5,6906417.5,7588187.5,7240636,6844389,8296189,6560585,6689722.5,7019313,3949203.5,7819962,7767430,6086744.5,6371798.5,5631383.5,5874488.5
503.114014532785,0,0,0,0,0,0,0,0,,None,504.121290999665,0,-1,3656146.8,3817525.5,3585887,3438015.3,3554279,4279040.5,2965323.8,3220414,4857652,2827414.5,0,3514762.3,3609692,2989530,4108698.5,3667771.5
503.114331669297,32,24,2,0,0,2,0,0,CHOS,ConHC,504.121608136177,0.323847302224046,-1,0,0,0,0,0,0,0,0,0,0,3774141.3,0,0,0,0,0
503.119595099105,24,24,12,0,0,0,0,0,CHO,Lignin,504.126871565985,-0.189099987774215,-1,14135252,13365816,14614881,15997889,15214568,14542595,12350285,11469760,14949174,9615000,13253311,14480781,12437598,13289948,12520860,13052733
503.132654128726,0,0,0,0,0,0,0,0,,None,504.139930595606,0,-1,13021145,15587901,14541157,12925894,13371371,12842760,11260753,13202372,13732666,9207452,12368579,13243794,12146786,14584289,13079968,13454145
503.14067841266,21,28,14,0,0,0,0,0,CHO,Tannin,504.14795487954,-0.0977319058451061,-1,5560283.5,4959808,6660456,6695881,6399981,6050571,5469011.5,5493703.5,6454076.5,4077214.3,0,6679957.5,5199973,5100003.5,5258659,5520195.5
503.141052312442,24,29,6,2,0,1,1,0,CHONSP,Lignin,504.148328779322,0.129117909639946,-1,0,0,0,0,0,0,0,0,0,0,5672646,0,0,0,0,0
503.150309271262,0,0,0,0,0,0,0,0,,None,504.157585738142,0,-1,0,4772420,5079403,4517836,4569071,5276430.5,4079446.3,4622282.5,5782335.5,3564705,4033736.8,4520345.5,4357224.5,4211175,4841894,4200262
503.150675570112,0,0,0,0,0,0,0,0,,None,504.157952036992,0,-1,4199390.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.155882097916,25,28,11,0,0,0,0,0,CHO,Lignin,504.163158564796,0.0063017386745608,-1,15927264,15329862,14508397,16997326,17700848,14837521,14324568,13415372,17165122,11042467,14949067,16410012,13690986,14268905,13112744,15129416
503.168926377714,22,33,11,0,0,0,1,0,CHOP,Protein,504.176202844594,-0.306305996834376,-1,10997733,11997772,12980593,12782547,11323379,11892502,10795868,11834321,12966725,9944743,10402511,12490146,10885231,12593645,11486636,11701068
503.176970920722,22,32,13,0,0,0,0,0,CHO,Lignin,504.184247387602,0.0867280138918385,-1,2661351,3033679,3601780,3807189.5,3425269.3,3608344.8,2434398,3308499.8,3423048,0,3787473.5,3620261,3221617.8,3174896.3,3020206,2202446
503.186615661185,0,0,0,0,0,0,0,0,,None,504.193892128065,0,-1,3854826.3,3753043,3800439.5,3742169,3606519.5,3971868.5,3836768.8,4184023,4159307,3316396,0,3675561,4307061,2654195.5,3378609,3660624.8
503.186885700299,0,0,0,0,0,0,0,0,,None,504.194162167179,0,-1,0,0,0,0,0,0,0,0,0,0,3192020.5,0,0,0,0,0
503.192197971328,26,32,10,0,0,0,0,0,CHO,Lignin,504.199474438208,0.144407116110301,-1,12720108,12593749,11977081,15703003,13654009,13025055,10992482,11322329,13884237,9307822,11911894,13841835,11303031,12036597,12039603,12720978
503.205255750988,23,37,10,0,0,0,1,0,CHOP,Protein,504.212532217868,-0.194955820708966,-1,6218736.5,6627930.5,7041405.5,6111199.5,7206907.5,6547236,6286182,6669277.5,6619985,5985969.5,5290714.5,6431153,6531195.5,5853690,7161271,6224726
503.213389503539,23,36,12,0,0,0,0,0,CHO,Protein,504.220665970419,0.0211224597379752,-1,0,0,0,0,1846781.5,0,1694056.5,0,0,0,0,1855924.4,0,1802748.9,0,0
503.222619211588,34,32,4,0,0,0,0,0,CHO,UnsatHC,504.229895678468,0.324925461803651,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811291.4
503.223032420845,34,32,4,0,0,0,0,0,CHO,UnsatHC,504.230308887725,-0.494559966554386,-1,0,0,0,1742821.8,1822719.8,0,0,1969635.8,2360150.5,0,0,0,1775233.4,0,1997756.3,0
503.22332510277,0,0,0,0,0,0,0,0,,None,504.23060156965,0,-1,0,0,0,0,0,2055978.8,0,0,0,0,0,0,0,0,0,0
503.223675682907,0,0,0,0,0,0,0,0,,None,504.230952149787,0,-1,0,0,0,0,0,0,0,0,0,0,0,1853368.8,0,0,0,0
503.228607031109,27,36,9,0,0,0,0,0,CHO,Lignin,504.235883497989,0.0976854541155657,-1,5856248,6231652,6008197.5,7236584,6898689,7038765,5635949,6624229.5,6806360.5,5283512.5,5818082,6031803,6414467.5,6097410.5,6688190,6204253
503.241092461378,0,0,0,0,0,0,0,0,,None,504.248368928258,0,-1,0,0,0,0,0,0,0,0,0,0,0,1889728.1,0,0,0,0
503.24155696535,24,41,9,0,0,0,1,0,CHOP,Protein,504.24883343223,-0.0277784083255944,-1,0,0,2590601.8,0,2435588,2666289.8,0,2470378.3,2326876.5,2205372.3,1888230.1,0,1885831.9,0,2387906,2115937
503.241997493447,0,0,0,0,0,0,0,0,,None,504.249273960327,0,-1,2004476.4,0,0,2023404.4,0,0,0,0,0,0,0,0,0,2039558.9,0,0
503.264345086284,0,0,0,0,0,0,0,0,,None,504.271621553164,0,-1,1868547.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.265037510872,28,40,8,0,0,0,0,0,CHO,Lignin,504.272313977752,0.00849352198581789,-1,0,0,2116241.8,2167796.8,3144713.3,2732346.5,2549623.5,2434034.3,2763619.8,2050755.4,0,2524618.3,2943120,2314255,2598345.3,2425191.8
503.265357861645,0,0,0,0,0,0,0,0,,None,504.272634328525,0,-1,0,1995379,0,0,0,0,0,0,0,0,2350829.8,0,0,0,0,0
504.041777308435,21,15,14,1,0,0,0,0,CHON,ConHC,505.049053775315,0.396834293837982,-1,0,0,0,0,0,0,1700952.8,0,0,0,0,0,0,0,0,0
504.04236709121,24,16,6,3,0,1,1,0,CHONSP,ConHC,505.04964355809,0.195829680197279,-1,0,0,0,0,0,2215015,0,0,0,0,1914857.3,0,0,0,0,0
504.050367204102,21,16,14,0,1,0,0,0,CHO,ConHC,505.057643670982,-0.561540222630694,-1,0,0,0,0,0,0,2003547.3,0,0,0,0,0,0,0,0,0
504.07831635531,22,19,13,1,0,0,0,0,CHON,Lignin,505.08559282219,0.0928163677068015,-1,0,0,2610342,2394646,2549953.8,3145845,2695779.3,2929421.5,0,1931702.9,2873844.8,0,2609063.8,2456877.8,2603203.3,2325079.8
504.078685180527,22,19,13,1,0,0,0,0,CHON,Lignin,505.085961647407,-0.63740636599517,-1,2269968,2197185.5,0,0,0,0,0,0,2661989.3,0,0,3078438.8,0,0,0,0
504.086546380601,22,20,13,0,1,0,0,0,CHO,Lignin,505.093822847481,-0.153002031722191,-1,2279186.5,2789316.5,3083944.8,3634457,3849411.5,2678904.3,3434597.5,2631440.3,2935400,1721785.4,2840567.5,0,2555306.8,2856752.5,2752198,2487386.3
504.086835697049,22,20,13,0,1,0,0,0,CHO,Lignin,505.094112163929,-0.725799054747416,-1,0,0,0,0,0,0,0,0,0,0,0,2401834.3,0,0,0,0
504.099540454843,19,23,15,1,0,0,0,0,CHON,Tannin,505.106816921723,-0.0947259504370753,-1,0,0,2287789.3,2144029.8,1962182.5,0,0,2120980.8,2397292,2004925.4,2362875.8,0,0,3311413.3,1710793.9,0
504.100030492281,20,29,8,0,1,2,1,0,CHOSP,Lignin,505.107306959161,0.383436027124078,-1,0,2074058.3,0,0,0,0,0,0,0,0,0,1974576,0,0,0,2430558.3
504.107336740003,24,28,5,1,0,2,1,0,CHONSP,Lignin,505.114613206883,0.0746318091569314,-1,0,0,0,0,0,1939584.4,0,0,0,0,0,0,0,1704759.8,0,0
504.107959389188,19,24,15,0,1,0,0,0,CHO,Tannin,505.115235856068,-0.714522830583791,-1,0,0,0,0,0,0,0,0,0,0,2295294.5,0,0,0,0,0
504.11484405798,23,23,12,1,0,0,0,0,CHON,Lignin,505.12212052486,-0.18869923840636,-1,3283227.8,2878416.3,2513330.5,2973987.3,3155146,2745987.3,2933870,2618650.3,3413105,1933249.9,3913728.8,3174198.5,2981812.3,2815290.5,2667726.5,3219554.5
504.123007896644,23,24,12,0,1,0,0,0,CHO,Lignin,505.130284363524,-0.303466509120085,-1,3389726.5,3271379.8,3346613.3,3932454,3321035.8,3119238.5,3718256.3,3172637,3874931.5,1954244.5,3204099.5,4027194,2928055.3,3367741.3,3066065,3412069
504.136081675864,20,27,14,1,0,0,0,0,CHON,Tannin,505.143358142744,-0.402977571898628,-1,3156259,3452889.3,4130489.8,4117802.8,3294414.8,3185803.5,3066996,3505441.8,3328119.5,3197384.5,3542535.5,4106047.5,3556795.8,3786562,3700437,3453032.8
504.151271874839,24,27,11,1,0,0,0,0,CHON,Lignin,505.158548341719,-0.272442621437421,-1,2599720,2482143.3,0,2731824.3,2244306.3,0,2459768.5,2331431,3751036.5,2325453,3198476.5,3360070.3,2587073,2345031.5,2426073.8,2863213.3
504.151547808155,27,28,3,3,0,1,1,0,CHONSP,UnsatHC,505.158824275035,0.147885499025712,-1,0,0,3255999,0,0,2573457.5,0,0,0,0,0,0,0,0,0,0
504.159372106705,24,28,11,0,1,0,0,0,CHO,Lignin,505.166648573585,-0.26128780482997,-1,4282666.5,4786147,4064961.8,4527411,4620500,4575380.5,2987642.8,4112681.8,4619391,3655631.5,0,3875657.5,3558851.8,3651402.3,4161244.3,3855471.8
504.160214690204,0,0,0,0,0,0,0,0,,None,505.167491157084,0,-1,0,0,0,0,0,0,0,0,0,0,4295695.5,0,0,0,0,0
504.171972228688,21,31,13,1,0,0,0,0,CHON,Lignin,505.179248695568,0.576809186657564,-1,3013934.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.17235996692,21,33,11,0,1,0,1,0,CHOP,Protein,505.1796364338,-0.461585510348351,-1,0,3666920.3,3212998.3,2969911.8,3016919,4081817.5,2769022.5,3967278.3,3180675.3,3060691.3,0,3190607.3,0,3336526.8,3697376.3,3049587.5
504.172662492096,21,31,13,1,0,0,0,0,CHON,Lignin,505.179938958976,-0.789562975354678,-1,0,0,0,0,0,0,0,0,0,0,3490835.5,0,2520008.3,0,0,0
504.187381630598,25,31,10,1,0,0,0,0,CHON,Lignin,505.194658097478,0.273407130666078,-1,0,0,0,1968445.1,0,2766495.3,0,0,2103431.8,0,0,1894485.8,0,0,2144996.8,0
504.18794490917,25,31,10,1,0,0,0,0,CHON,Lignin,505.19522137605,-0.84156526444911,-1,1690932.1,0,2044107.4,0,1769946.6,0,1909891.1,0,0,0,0,0,1850061.6,0,0,1864056.3
504.188321666464,26,35,5,1,0,2,0,0,CHONS,Lignin,505.195598133344,0.131604186266735,-1,0,1750510.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.195635329765,25,32,10,0,1,0,0,0,CHO,Lignin,505.202911796645,-0.0192212772963463,-1,3296054.5,3539441.8,3112654,3938624,4038876.3,3880098.8,3045509.3,3361078.5,3926154.5,3025882.3,3147291,4121433.3,3758544.3,4039511,3437287.5,4053114.5
504.207906758877,0,0,0,0,0,0,0,0,,None,505.215183225757,0,-1,1663546.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504.20817715152,0,0,0,0,0,0,0,0,,None,505.2154536184,0,-1,0,0,0,0,0,0,0,0,0,0,0,2116958.8,0,0,0,0
504.208729237179,22,37,10,0,1,0,1,0,CHOP,Protein,505.216005704059,-0.42941545181161,-1,0,0,1718482.4,1886532.9,2365663.3,1982631.6,1900681.1,2122043.3,0,0,0,0,0,0,1789675.5,1755262.4
504.209021035877,22,35,12,1,0,0,0,0,CHON,Protein,505.216297502757,-0.736137886369321,-1,0,0,0,0,0,0,0,0,0,0,2063391.4,0,2224596.8,0,0,0
504.231243106307,0,0,0,0,0,0,0,0,,None,505.238519573187,0,-1,0,0,1728218.1,0,0,0,0,0,0,0,0,0,0,0,0,0
504.231885414165,26,36,9,0,1,0,0,0,CHO,Lignin,505.239161881045,0.248815342979931,-1,0,2027009,0,2108749.3,2600164.5,2021552.6,1938575.9,2337603.3,1731734.1,0,0,0,0,1813347.8,2513138.5,2124421.3
504.232207804039,26,36,9,0,1,0,0,0,CHO,Lignin,505.239484270919,-0.389278006537647,-1,0,0,0,0,0,0,0,0,0,0,0,2040169.1,1719516.9,0,0,0
504.629633478544,0,0,0,0,0,0,0,0,,None,505.636909945424,0,-1,0,0,0,0,1833278.6,0,2516227.8,0,2344212.5,11386973,0,0,4371045.5,0,4344684.5,0
504.677466374453,0,0,0,0,0,0,0,0,,None,505.684742841333,0,-1,0,0,0,0,0,0,0,0,0,1685611.8,0,0,0,0,0,0
504.89115451751,0,0,0,0,0,0,0,0,,None,505.89843098439,0,-1,0,0,0,0,0,0,1783376.1,0,0,2189484.5,0,0,0,0,0,0
504.908869233125,0,0,0,0,0,0,0,0,,None,505.916145700005,0,-1,0,0,0,0,0,0,1846613.3,0,0,0,0,0,0,2159700.3,0,0
504.909254935202,0,0,0,0,0,0,0,0,,None,505.916531402082,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845838.6
504.978456028383,0,0,0,0,0,0,0,0,,None,505.985732495263,0,-1,0,1924921.9,0,0,2702733.5,0,0,0,0,0,0,0,0,0,0,0
504.978913402863,0,0,0,0,0,0,0,0,,None,505.986189869743,0,-1,1876027.6,0,0,0,0,0,0,0,2045315.8,1980103,0,2098095,1954014,1785965.4,1839063.8,1781091.5
505.026016447025,21,14,15,0,0,0,0,0,CHO,ConHC,506.033292913905,-0.0457143925935006,-1,2501195.5,2484046,3260907,2518636.5,2720152.3,3702245,2590583.5,2274906,2216850.8,0,3057961.8,2917059.8,2040046.3,4054142.3,2077670.3,1775985.4
505.038712286385,29,14,7,0,0,1,0,0,CHOS,ConHC,506.045988753265,0.0686515377569289,-1,0,0,2012143.4,0,0,0,0,0,0,0,0,0,0,2725506.5,0,0
505.039456134807,0,0,0,0,0,0,0,0,,None,506.046732601687,0,-1,0,2071379.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
